Datetime,Close,High,Low,Open,Volume
2024-01-01 00:00:00+00:00,1.2719374895095825,1.2737209796905518,1.2561508417129517,1.2561508417129517,0
2024-01-01 01:00:00+00:00,1.303727388381958,1.3050814867019653,1.268721580505371,1.2712619304656982,783528
2024-01-01 02:00:00+00:00,1.2934367656707764,1.3038090467453003,1.2895722389221191,1.303673267364502,0
2024-01-01 03:00:00+00:00,1.2771766185760498,1.2948485612869263,1.2744100093841553,1.2919443845748901,0
2024-01-01 04:00:00+00:00,1.261305809020996,1.283172607421875,1.258866310119629,1.2765172719955444,749991
2024-01-01 05:00:00+00:00,1.243510365486145,1.2621828317642212,1.2416950464248657,1.2614349126815796,1926486
2024-01-01 06:00:00+00:00,1.2470091581344604,1.2496652603149414,1.2395617961883545,1.2430026531219482,0
2024-01-01 07:00:00+00:00,1.2449321746826172,1.2514493465423584,1.2399147748947144,1.2469552755355835,1468234
2024-01-01 08:00:00+00:00,1.225116491317749,1.2503904104232788,1.225116491317749,1.2448312044143677,0
2024-01-01 09:00:00+00:00,1.228027582168579,1.23100745677948,1.199536919593811,1.2244482040405273,2422276
2024-01-01 10:00:00+00:00,1.233147144317627,1.2394193410873413,1.2293401956558228,1.2293401956558228,0
2024-01-01 11:00:00+00:00,1.2297251224517822,1.2387553453445435,1.229661226272583,1.2330349683761597,1073420
2024-01-01 12:00:00+00:00,1.2580978870391846,1.2580978870391846,1.2199363708496094,1.2291412353515625,0
2024-01-01 13:00:00+00:00,1.2931456565856934,1.2931456565856934,1.2518563270568848,1.258929967880249,1363050
2024-01-01 14:00:00+00:00,1.2584079504013062,1.2938703298568726,1.257817029953003,1.2938703298568726,1537248
2024-01-01 15:00:00+00:00,1.293900489807129,1.294077754020691,1.2567334175109863,1.258842945098877,1558538
2024-01-01 16:00:00+00:00,1.3553016185760498,1.3713977336883545,1.2938787937164307,1.2947500944137573,2133150
