Datetime,Close,High,Low,Open,Volume
2024-01-01 00:00:00+00:00,0.025296416133642197,0.025414733216166496,0.024905666708946228,0.024905666708946228,0
2024-01-01 01:00:00+00:00,0.025332331657409668,0.025338107720017433,0.02523696981370449,0.025292811915278435,109282
2024-01-01 02:00:00+00:00,0.025207264348864555,0.02530025690793991,0.025195138528943062,0.025283923372626305,0
2024-01-01 03:00:00+00:00,0.025000790134072304,0.025238143280148506,0.024988150224089622,0.025235643610358238,0
2024-01-01 04:00:00+00:00,0.024887418374419212,0.025020023807883263,0.02481377124786377,0.024987461045384407,358781
2024-01-01 05:00:00+00:00,0.024873189628124237,0.024961739778518677,0.02486802265048027,0.024943223223090172,282643
2024-01-01 06:00:00+00:00,0.024979930371046066,0.024979930371046066,0.024864139035344124,0.02487979084253311,9851
2024-01-01 07:00:00+00:00,0.02496197447180748,0.025050977244973183,0.02494879998266697,0.024985648691654205,0
2024-01-01 08:00:00+00:00,0.02505241334438324,0.02509297989308834,0.02499646507203579,0.02499646507203579,180441
2024-01-01 09:00:00+00:00,0.02514689788222313,0.025150569155812263,0.025075677782297134,0.02507794089615345,0
2024-01-01 10:00:00+00:00,0.02520337700843811,0.02523503638803959,0.025158440694212914,0.02518351562321186,66581
2024-01-01 11:00:00+00:00,0.02522636204957962,0.025241907685995102,0.025196939706802368,0.025234531611204147,0
2024-01-01 12:00:00+00:00,0.025291867554187775,0.025336144492030144,0.025226525962352753,0.025235189124941826,128497
2024-01-01 13:00:00+00:00,0.025341911241412163,0.025361230596899986,0.025261197239160538,0.025263458490371704,217057
2024-01-01 14:00:00+00:00,0.025221263989806175,0.025352997705340385,0.025221263989806175,0.025343140587210655,192288
2024-01-01 15:00:00+00:00,0.025474881753325462,0.025474881753325462,0.025240076705813408,0.025259165093302727,0
2024-01-01 16:00:00+00:00,0.025416618213057518,0.025525493547320366,0.025416618213057518,0.02548261359333992,233067
2024-01-01 17:00:00+00:00,0.025455567985773087,0.025455567985773087,0.02540716528892517,0.025417495518922806,105272
2024-01-01 18:00:00+00:00,0.02567324973642826,0.025692928582429886,0.025494731962680817,0.025494731962680817,54719
2024-01-01 19:00:00+00:00,0.025732962414622307,0.025750983506441116,0.025679802522063255,0.025679802522063255,154519
2024-01-01 20:00:00+00:00,0.025813883170485497,0.02584998868405819,0.025783522054553032,0.025800570845603943,204915
2024-01-01 21:00:00+00:00,0.025828877463936806,0.025828877463936806,0.025756964460015297,0.02580585889518261,43847
2024-01-01 22:00:00+00:00,0.025825073942542076,0.02583780139684677,0.025777515023946762,0.02583780139684677,0
2024-01-01 23:00:00+00:00,0.025928782299160957,0.025928782299160957,0.025838984176516533,0.025838984176516533,0
2024-01-02 00:00:00+00:00,0.02604098431766033,0.026041995733976364,0.025842033326625824,0.0259346105158329,0
2024-01-02 01:00:00+00:00,0.02616789937019348,0.02629815973341465,0.026103554293513298,0.026184795424342155,619981
2024-01-02 02:00:00+00:00,0.02630838379263878,0.02635316364467144,0.02619776874780655,0.026202209293842316,47957
2024-01-02 03:00:00+00:00,0.026241078972816467,0.026324160397052765,0.02621331997215748,0.026324160397052765,174266
2024-01-02 04:00:00+00:00,0.0262671560049057,0.02627033181488514,0.02621307037770748,0.026255257427692413,0
2024-01-02 05:00:00+00:00,0.026223555207252502,0.02629624679684639,0.026223555207252502,0.026266861706972122,0
2024-01-02 06:00:00+00:00,0.026189373806118965,0.026230208575725555,0.026189373806118965,0.026216035708785057,92441
2024-01-02 07:00:00+00:00,0.026146026328206062,0.026221269741654396,0.026133906096220016,0.02619674801826477,130266
2024-01-02 08:00:00+00:00,0.02630535326898098,0.02630535326898098,0.02606615610420704,0.026120267808437347,269700
2024-01-02 09:00:00+00:00,0.0263174120336771,0.026362251490354538,0.026263397186994553,0.02628237009048462,409151
2024-01-02 10:00:00+00:00,0.026449313387274742,0.026449313387274742,0.026281990110874176,0.026296520605683327,546390
2024-01-02 11:00:00+00:00,0.02646523527801037,0.026624498888850212,0.026459844782948494,0.026530079543590546,927359
2024-01-02 12:00:00+00:00,0.026319002732634544,0.026581352576613426,0.026319002732634544,0.02648599073290825,378196
2024-01-02 13:00:00+00:00,0.026448914781212807,0.026509247720241547,0.02633681893348694,0.02633681893348694,532813
2024-01-02 14:00:00+00:00,0.025772804394364357,0.02642061375081539,0.025772804394364357,0.02642061375081539,838019
2024-01-02 15:00:00+00:00,0.025845995172858238,0.025886161252856255,0.02571241930127144,0.025886161252856255,780556
2024-01-02 16:00:00+00:00,0.025923607870936394,0.025923607870936394,0.025701090693473816,0.025883708149194717,55420
2024-01-02 17:00:00+00:00,0.025818539783358574,0.02594480849802494,0.025757500901818275,0.025942666456103325,163864
2024-01-02 18:00:00+00:00,0.02587282285094261,0.025872893631458282,0.02580420672893524,0.025839148089289665,0
2024-01-02 19:00:00+00:00,0.025756368413567543,0.025932444259524345,0.025756368413567543,0.025856107473373413,0
2024-01-02 20:00:00+00:00,0.025620922446250916,0.02585570700466633,0.025620922446250916,0.025741398334503174,0
2024-01-02 21:00:00+00:00,0.02565731853246689,0.025678502395749092,0.025582952424883842,0.025598082691431046,88822
2024-01-02 22:00:00+00:00,0.025714514777064323,0.025796642526984215,0.025632664561271667,0.025686748325824738,0
2024-01-02 23:00:00+00:00,0.025711482390761375,0.025799978524446487,0.025711482390761375,0.025767387822270393,0
2024-01-03 00:00:00+00:00,0.026632705703377724,0.026632705703377724,0.025776809081435204,0.025786267593503,3210104
2024-01-03 01:00:00+00:00,0.02688625268638134,0.0270081739872694,0.026691297069191933,0.026826510205864906,4026542
2024-01-03 02:00:00+00:00,0.02692999877035618,0.027346912771463394,0.02680877037346363,0.02695002220571041,4042404
2024-01-03 03:00:00+00:00,0.027160119265317917,0.027523228898644447,0.026912447065114975,0.026987247169017792,3652482
2024-01-03 04:00:00+00:00,0.027309412136673927,0.027309412136673927,0.02698460780084133,0.027171818539500237,1290734
2024-01-03 05:00:00+00:00,0.02730073407292366,0.027402952313423157,0.027281075716018677,0.02731798216700554,1685916
2024-01-03 06:00:00+00:00,0.02754628099501133,0.027807125821709633,0.027311954647302628,0.027320871129631996,4733756
2024-01-03 07:00:00+00:00,0.027083225548267365,0.027601333335042,0.027083225548267365,0.027601333335042,1760692
2024-01-03 08:00:00+00:00,0.027790840715169907,0.027790840715169907,0.02709347754716873,0.02709347754716873,3900356
2024-01-03 09:00:00+00:00,0.02794862911105156,0.028099745512008667,0.027873631566762924,0.027873631566762924,5590576
2024-01-03 10:00:00+00:00,0.027952836826443672,0.028149770572781563,0.027831682935357094,0.027905508875846863,2329448
2024-01-03 11:00:00+00:00,0.02695808745920658,0.027969002723693848,0.02695808745920658,0.027969002723693848,9070892
2024-01-03 12:00:00+00:00,0.02488315850496292,0.026220781728625298,0.022635770961642265,0.026220781728625298,16355680
2024-01-03 13:00:00+00:00,0.025713978335261345,0.026146309450268745,0.024687880650162697,0.024708539247512817,15696984
2024-01-03 14:00:00+00:00,0.025600319728255272,0.02593456208705902,0.025322426110506058,0.025693871080875397,5658776
2024-01-03 15:00:00+00:00,0.026946047320961952,0.026946047320961952,0.025594163686037064,0.025594163686037064,11759376
2024-01-03 16:00:00+00:00,0.026287781074643135,0.026822078973054886,0.0262558925896883,0.026785509660840034,3702824
2024-01-03 17:00:00+00:00,0.02591858245432377,0.02620878256857395,0.025871802121400833,0.02620878256857395,1089000
2024-01-03 18:00:00+00:00,0.02655131183564663,0.02679937705397606,0.026105167344212532,0.026105167344212532,2580168
2024-01-03 19:00:00+00:00,0.027033455669879913,0.02750213071703911,0.026461632922291756,0.026461632922291756,6974520
2024-01-03 20:00:00+00:00,0.027538996189832687,0.027966100722551346,0.0269167423248291,0.02695121243596077,3164368
2024-01-03 21:00:00+00:00,0.028401775285601616,0.029707664623856544,0.02766137383878231,0.02766137383878231,17412096
2024-01-03 22:00:00+00:00,0.027430478483438492,0.028220757842063904,0.027343476191163063,0.028220757842063904,4361744
2024-01-03 23:00:00+00:00,0.027518874034285545,0.027551794424653053,0.02695980668067932,0.027392227202653885,3844992
2024-01-04 00:00:00+00:00,0.027055587619543076,0.027352016419172287,0.026999279856681824,0.027352016419172287,0
2024-01-04 01:00:00+00:00,0.026435386389493942,0.026811018586158752,0.026026038452982903,0.026811018586158752,0
2024-01-04 02:00:00+00:00,0.027535455301404,0.02756018377840519,0.026497140526771545,0.026497140526771545,0
2024-01-04 03:00:00+00:00,0.027492281049489975,0.02757643349468708,0.027420734986662865,0.02757643349468708,0
2024-01-04 04:00:00+00:00,0.027351830154657364,0.02743488922715187,0.02728596143424511,0.02734258770942688,0
2024-01-04 05:00:00+00:00,0.029308944940567017,0.02945058047771454,0.027396442368626595,0.027396442368626595,6228256
2024-01-04 06:00:00+00:00,0.029175523668527603,0.030000116676092148,0.028989819809794426,0.028989819809794426,9641296
2024-01-04 07:00:00+00:00,0.029025848954916,0.02959342673420906,0.028976013883948326,0.029406461864709854,5800880
2024-01-04 08:00:00+00:00,0.028563842177391052,0.029255250468850136,0.028048750013113022,0.029109088703989983,2648000
2024-01-04 09:00:00+00:00,0.029098764061927795,0.029098764061927795,0.028521575033664703,0.028529398143291473,0
2024-01-04 10:00:00+00:00,0.02947954647243023,0.0297283623367548,0.029124338179826736,0.02916182577610016,3388368
2024-01-04 11:00:00+00:00,0.027857325971126556,0.029606737196445465,0.027857325971126556,0.029355792328715324,0
2024-01-04 12:00:00+00:00,0.02897506393492222,0.02897506393492222,0.02740343287587166,0.02758059650659561,0
2024-01-04 13:00:00+00:00,0.029280798509716988,0.029358146712183952,0.02858043648302555,0.028850482776761055,0
2024-01-04 14:00:00+00:00,0.02951665408909321,0.030048208311200142,0.029184216633439064,0.029184216633439064,4210688
2024-01-04 15:00:00+00:00,0.029662739485502243,0.029872754588723183,0.02936333231627941,0.029540983960032463,0
2024-01-04 16:00:00+00:00,0.030968109145760536,0.03150103986263275,0.02959064580500126,0.029592597857117653,12022496
2024-01-04 17:00:00+00:00,0.03049563243985176,0.031191157177090645,0.03047892265021801,0.031018326058983803,4238224
2024-01-04 18:00:00+00:00,0.031047429889440536,0.03106597065925598,0.030410349369049072,0.030444135889410973,0
