Datetime,Close,High,Low,Open,Volume
2024-01-01 00:00:00+00:00,0.6161684989929199,0.6174779534339905,0.6149861812591553,0.6149861812591553,0
2024-01-01 01:00:00+00:00,0.618817150592804,0.6188368201255798,0.6158202290534973,0.616167426109314,19452736
2024-01-01 02:00:00+00:00,0.6161370277404785,0.6188104748725891,0.616120457649231,0.6188104748725891,0
2024-01-01 03:00:00+00:00,0.6135287284851074,0.6161527633666992,0.6129770278930664,0.6161203384399414,7601536
2024-01-01 04:00:00+00:00,0.6119143962860107,0.6139253377914429,0.6112112402915955,0.613487720489502,20043392
2024-01-01 05:00:00+00:00,0.6101630926132202,0.6128039956092834,0.6101630926132202,0.6119558215141296,10032256
2024-01-01 06:00:00+00:00,0.61306232213974,0.6131511330604553,0.6096360683441162,0.6101405620574951,9491968
2024-01-01 07:00:00+00:00,0.6153295040130615,0.6153506636619568,0.6131044626235962,0.6131044626235962,0
2024-01-01 08:00:00+00:00,0.6162946820259094,0.6163859367370605,0.6149909496307373,0.6153300404548645,371520
2024-01-01 09:00:00+00:00,0.6175541877746582,0.6176091432571411,0.616154134273529,0.6162964701652527,0
2024-01-01 10:00:00+00:00,0.6187504529953003,0.6188603043556213,0.6175791025161743,0.6175791025161743,0
2024-01-01 11:00:00+00:00,0.6199776530265808,0.6199776530265808,0.618324875831604,0.6187760829925537,86592
2024-01-01 12:00:00+00:00,0.620589017868042,0.6213854551315308,0.619816780090332,0.619996190071106,0
2024-01-01 13:00:00+00:00,0.6216364502906799,0.6217425465583801,0.6198890805244446,0.6205623745918274,168448
2024-01-01 14:00:00+00:00,0.6195830702781677,0.6216048002243042,0.6193858981132507,0.6216048002243042,738816
2024-01-01 15:00:00+00:00,0.6220126748085022,0.6220126748085022,0.6196044087409973,0.6196044087409973,0
2024-01-01 16:00:00+00:00,0.6215308308601379,0.6222882866859436,0.6206697821617126,0.6220106482505798,4092288
2024-01-01 17:00:00+00:00,0.6233971118927002,0.6233971118927002,0.621414065361023,0.6215050220489502,0
2024-01-01 18:00:00+00:00,0.6243681311607361,0.6256228685379028,0.6234187483787537,0.6234187483787537,12649216
2024-01-01 19:00:00+00:00,0.6261644959449768,0.6261644959449768,0.6244208216667175,0.6246610283851624,10392896
2024-01-01 20:00:00+00:00,0.6287481784820557,0.6288852691650391,0.6261364221572876,0.6261364221572876,5091008
2024-01-01 21:00:00+00:00,0.6284997463226318,0.6286868453025818,0.6273673176765442,0.6286868453025818,0
2024-01-01 22:00:00+00:00,0.6273566484451294,0.6285966038703918,0.6269427537918091,0.6285966038703918,0
2024-01-01 23:00:00+00:00,0.6300811171531677,0.6312754154205322,0.6273697018623352,0.6273697018623352,0
2024-01-02 00:00:00+00:00,0.6322895288467407,0.6329711079597473,0.62983238697052,0.6300937533378601,32438976
2024-01-02 01:00:00+00:00,0.6330960988998413,0.6347121000289917,0.6322259902954102,0.6323184370994568,30353472
2024-01-02 02:00:00+00:00,0.6345731616020203,0.6357278227806091,0.6330824494361877,0.6330824494361877,16971136
2024-01-02 03:00:00+00:00,0.6348032355308533,0.6350054740905762,0.6331422924995422,0.634594202041626,9033792
2024-01-02 04:00:00+00:00,0.6342721581459045,0.6348965167999268,0.6339138150215149,0.6348059177398682,0
2024-01-02 05:00:00+00:00,0.6327540278434753,0.6350660920143127,0.6325924396514893,0.6342734694480896,1199232
2024-01-02 06:00:00+00:00,0.6296010613441467,0.63276207447052,0.6296010613441467,0.63276207447052,51048256
2024-01-02 07:00:00+00:00,0.6316825747489929,0.6321966052055359,0.6291919350624084,0.6295614838600159,40560896
2024-01-02 08:00:00+00:00,0.6334966421127319,0.6335357427597046,0.6305456161499023,0.6316283345222473,54029824
2024-01-02 09:00:00+00:00,0.638329029083252,0.6386138796806335,0.6325588226318359,0.6335562467575073,62109760
2024-01-02 10:00:00+00:00,0.6376304626464844,0.6386270523071289,0.6356639862060547,0.6382541060447693,55705536
2024-01-02 11:00:00+00:00,0.6331624388694763,0.6375992894172668,0.6321452260017395,0.6375992894172668,41021504
2024-01-02 12:00:00+00:00,0.630307674407959,0.6344162225723267,0.6302469372749329,0.6331331729888916,26136448
2024-01-02 13:00:00+00:00,0.6320460438728333,0.6332197189331055,0.6303486227989197,0.6303486227989197,20733952
2024-01-02 14:00:00+00:00,0.6256240606307983,0.6330275535583496,0.6254826188087463,0.6324800252914429,57501568
2024-01-02 15:00:00+00:00,0.6266425848007202,0.6285529732704163,0.6243115663528442,0.6257129311561584,41845120
2024-01-02 16:00:00+00:00,0.6273995041847229,0.6273995041847229,0.6240008473396301,0.6266221404075623,22220928
2024-01-02 17:00:00+00:00,0.6244531869888306,0.6275944113731384,0.6231823563575745,0.6274008750915527,15476224
2024-01-02 18:00:00+00:00,0.6263686418533325,0.6263686418533325,0.6237530708312988,0.6244099140167236,6117888
2024-01-02 19:00:00+00:00,0.6276590824127197,0.6284342408180237,0.6259121894836426,0.6263064742088318,16594688
2024-01-02 20:00:00+00:00,0.6268753409385681,0.6290773749351501,0.6264746785163879,0.6276372075080872,0
2024-01-02 21:00:00+00:00,0.6275082230567932,0.6282714605331421,0.6258618831634521,0.6268442869186401,7362432
2024-01-02 22:00:00+00:00,0.6280891299247742,0.6286218762397766,0.6261025071144104,0.627503514289856,7724928
2024-01-02 23:00:00+00:00,0.6254091262817383,0.6283137202262878,0.6254091262817383,0.6280515789985657,0
2024-01-03 00:00:00+00:00,0.6271765232086182,0.6272561550140381,0.6242341995239258,0.6254717111587524,0
2024-01-03 01:00:00+00:00,0.6282140016555786,0.6283878087997437,0.6270173788070679,0.6271851658821106,0
2024-01-03 02:00:00+00:00,0.6269751191139221,0.6282263994216919,0.6269751191139221,0.6282015442848206,0
2024-01-03 03:00:00+00:00,0.6267765760421753,0.6272788047790527,0.6262613534927368,0.6269376873970032,0
2024-01-03 04:00:00+00:00,0.6350442171096802,0.6364805698394775,0.6267908811569214,0.6267908811569214,59633152
2024-01-03 05:00:00+00:00,0.6366145014762878,0.6377695202827454,0.6332030892372131,0.6351431608200073,65224448
2024-01-03 06:00:00+00:00,0.6346161365509033,0.6366429924964905,0.6328696608543396,0.6366429924964905,12037504
