timestamp,open,high,low,close,volume
2024-01-01 00:00:00,0.9969,0.9975,0.9966,0.9974,4954187.0
2024-01-01 01:00:00,0.9973,0.9977,0.9969,0.9975,4946398.0
2024-01-01 02:00:00,0.9975,0.9975,0.9961,0.9967,6861133.0
2024-01-01 03:00:00,0.9967,0.9976,0.9967,0.9974,5630178.0
2024-01-01 04:00:00,0.9974,0.9976,0.9965,0.9969,6697736.0
2024-01-01 05:00:00,0.9968,0.9978,0.9967,0.9972,6111205.0
2024-01-01 06:00:00,0.9972,0.9978,0.9971,0.9977,2731760.0
2024-01-01 07:00:00,0.9976,0.9981,0.9974,0.9974,3896833.0
2024-01-01 08:00:00,0.9975,0.9979,0.9973,0.9977,2039459.0
2024-01-01 09:00:00,0.9978,0.9984,0.9977,0.9982,5144842.0
2024-01-01 10:00:00,0.9982,0.9984,0.998,0.9981,3323997.0
2024-01-01 11:00:00,0.9981,0.9985,0.9979,0.9982,2603474.0
2024-01-01 12:00:00,0.9982,0.9985,0.9981,0.9982,2209129.0
2024-01-01 13:00:00,0.9983,0.9983,0.9976,0.9976,3345056.0
2024-01-01 14:00:00,0.9976,0.998,0.9975,0.9978,2814447.0
2024-01-01 15:00:00,0.9979,0.9983,0.9975,0.9982,3728166.0
2024-01-01 16:00:00,0.9982,0.9982,0.9979,0.998,1959171.0
2024-01-01 17:00:00,0.9979,0.9983,0.9979,0.9983,2710624.0
2024-01-01 18:00:00,0.9982,0.9985,0.9982,0.9982,2913719.0
2024-01-01 19:00:00,0.9982,0.9983,0.9978,0.9981,2541619.0
2024-01-01 20:00:00,0.9981,0.9984,0.998,0.9981,2019611.0
2024-01-01 21:00:00,0.9982,0.9983,0.9979,0.9981,2789198.0
2024-01-01 22:00:00,0.9981,0.9982,0.9979,0.9979,1326599.0
2024-01-01 23:00:00,0.998,0.9983,0.9978,0.9978,5411177.0
2024-01-02 00:00:00,0.9979,0.9985,0.9978,0.998,7562956.0
2024-01-02 01:00:00,0.9981,0.9981,0.9969,0.9973,8231005.0
2024-01-02 02:00:00,0.9972,0.9976,0.9965,0.9972,7458487.0
2024-01-02 03:00:00,0.9971,0.9972,0.9966,0.9968,4246584.0
2024-01-02 04:00:00,0.9969,0.997,0.9967,0.9968,3385473.0
2024-01-02 05:00:00,0.9969,0.9969,0.9964,0.9966,4408097.0
2024-01-02 06:00:00,0.9966,0.997,0.9964,0.9966,3249010.0
2024-01-02 07:00:00,0.9966,0.9968,0.9964,0.9966,4936979.0
2024-01-02 08:00:00,0.9966,0.9971,0.9959,0.9967,10864515.0
2024-01-02 09:00:00,0.9966,0.9972,0.996,0.9965,8831469.0
2024-01-02 10:00:00,0.9966,0.9966,0.9954,0.9962,9273496.0
2024-01-02 11:00:00,0.9962,0.9964,0.9954,0.9958,6872532.0
2024-01-02 12:00:00,0.9958,0.9964,0.9958,0.996,4448271.0
2024-01-02 13:00:00,0.996,0.9967,0.9958,0.9965,5549806.0
2024-01-02 14:00:00,0.9966,0.9967,0.9957,0.9961,7202252.0
2024-01-02 15:00:00,0.996,0.9986,0.996,0.9977,38790090.0
2024-01-02 16:00:00,0.9978,0.998,0.9975,0.9978,12922317.0
2024-01-02 17:00:00,0.9978,0.998,0.9978,0.9979,1815972.0
2024-01-02 18:00:00,0.9979,0.998,0.9977,0.9977,2663339.0
2024-01-02 19:00:00,0.9977,0.9978,0.9976,0.9977,2137267.0
2024-01-02 20:00:00,0.9977,0.9978,0.9976,0.9976,1785068.0
2024-01-02 21:00:00,0.9976,0.9978,0.9975,0.9975,2267759.0
2024-01-02 22:00:00,0.9976,0.9976,0.9975,0.9975,3652278.0
2024-01-02 23:00:00,0.9975,0.9976,0.9973,0.9974,4227716.0
